event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,score_mag,score_z,score_attn,score_liq,score_shape,quality_score,archetype
AAPL_20251215_142500,AAPL,2025-12-15 14:25:00+00:00,1,6,189.4821064882235,7.517786312194485,1395.279811097993,54.83566601609327,0.1601552919471361,2025-12-15 14:05:00+00:00,2025-12-15 14:25:00+00:00,2025-12-15 14:30:00+00:00,2025-12-15 15:25:00+00:00,0.0037618228718832,-0.0215048006567442,reversal,1.0,1.0,1.0,0.7159831204612255,1.0,0.9573974680691839,idiosyncratic
AAPL_20251218_142500,AAPL,2025-12-18 14:25:00+00:00,1,4,205.16989349959937,5.938784998901993,1320.9143043336592,31.83551248629676,0.4337116163307928,2025-12-18 14:05:00+00:00,2025-12-18 14:25:00+00:00,2025-12-18 14:30:00+00:00,2025-12-18 15:25:00+00:00,0.00459145317217,-0.0101216793948918,reversal,1.0,0.6623530786876819,0.9927340748451193,1.0,1.0,0.9310174307065604,idiosyncratic
AAPL_20260102_142500,AAPL,2026-01-02 14:25:00+00:00,-1,12,154.78238588528149,6.593306526154028,567.1317215506461,38.70727323005912,0.2594521320407392,2026-01-02 14:05:00+00:00,2026-01-02 14:25:00+00:00,2026-01-02 14:30:00+00:00,2026-01-02 15:25:00+00:00,-0.0029685553030858,0.0049255651534643,reversal,0.8303162111066659,0.8528909015125636,0.3832789495392285,0.94607477009598,1.0,0.7967242385014219,idiosyncratic
AAPL_20251120_143000,AAPL,2025-11-20 14:30:00+00:00,1,9,145.60017717407004,6.423444192292013,1210.9664816870145,15.63453306087073,0.0293587196580667,2025-11-20 14:10:00+00:00,2025-11-20 14:30:00+00:00,2025-11-20 14:35:00+00:00,2025-11-20 15:30:00+00:00,0.0089027911453321,0.0064998440624484,continuation,0.7607025685287845,0.8034422616642998,0.9038380648301069,0.41289997042146726,1.0,0.7935667029942977,info_driven
AAPL_20251125_143000,AAPL,2025-11-25 14:30:00+00:00,1,3,201.239518775056,6.218475025474709,877.1726976018164,20.216252717437296,0.028873189996248,2025-11-25 14:10:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 14:35:00+00:00,2025-11-25 15:30:00+00:00,0.0146078467086809,0.0035189573459715,continuation,1.0,0.7437736684011167,0.633956089373886,0.4117748961418713,1.0,0.7873121859762813,info_driven
AAPL_20251121_142000,AAPL,2025-11-21 14:20:00+00:00,-1,9,146.35208991480297,4.670801884485515,958.1401374338176,7.870571206667127,0.3991344221075169,2025-11-21 14:00:00+00:00,2025-11-21 14:20:00+00:00,2025-11-21 14:25:00+00:00,2025-11-21 15:20:00+00:00,-0.0033911273604462,0.0219722907920001,reversal,0.7664030907483705,0.29323039602518053,0.6994206176285995,1.0,1.0,0.7401309754178487,mixed
AAPL_20251030_200500,AAPL,2025-10-30 20:05:00+00:00,1,19,475.4956977179248,5.776738940020808,5.5266388840905165,28.94603086759683,21.7004029450968,2025-10-30 19:45:00+00:00,2025-10-30 20:05:00+00:00,2025-10-30 20:10:00+00:00,2025-10-30 21:05:00+00:00,0.0043145269503106,0.0443033328439288,continuation,1.0,0.6151798353778644,0.0,1.0,1.0,0.7230359670755728,macro_spillover
AMD_20260107_142500,AMD,2026-01-07 14:25:00+00:00,-1,8,260.66958143105,6.122743479346715,483.7981827899519,32.37175757063255,0.903089990786887,2026-01-07 14:05:00+00:00,2026-01-07 14:25:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 15:25:00+00:00,-0.0046946152762781,-0.0063912079618885,continuation,0.7131682116470235,1.0,0.8994626323847557,0.7714365721142085,1.0,0.8739000652058382,info_driven
AMD_20251112_142500,AMD,2025-11-12 14:25:00+00:00,1,27,329.33418083585184,4.7457767100070765,360.8244521233064,11.932852516605,1.5408156805723632,2025-11-12 14:05:00+00:00,2025-11-12 14:25:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 15:25:00+00:00,0.0038098261766807,0.0352854431881077,continuation,1.0,0.5998372382231396,0.6702375764413544,1.0,1.0,0.8540149629328988,info_driven
AMD_20260106_141500,AMD,2026-01-06 14:15:00+00:00,1,7,276.5942762491913,7.47887764599079,464.7380468894222,26.36086686840393,0.5456375964610143,2026-01-06 13:55:00+00:00,2026-01-06 14:15:00+00:00,2026-01-06 14:20:00+00:00,2026-01-06 15:15:00+00:00,0.0034102038719565,-0.0265593561368209,reversal,0.7923132084651039,1.0,0.8639342256721765,0.5317898871831248,1.0,0.8506336303281801,idiosyncratic
AMD_20251222_141000,AMD,2025-12-22 14:10:00+00:00,1,12,237.31491981623165,5.479526792646777,399.1980708838044,37.84276059188547,1.110626328413776,2025-12-22 13:50:00+00:00,2025-12-22 14:10:00+00:00,2025-12-22 14:15:00+00:00,2025-12-22 15:10:00+00:00,0.0068870523415978,-0.0254901960784313,reversal,0.597096623443873,0.9628179853133745,0.7417666327645331,0.9105750870731559,1.0,0.8267773425375231,idiosyncratic
AMD_20251219_142500,AMD,2025-12-19 14:25:00+00:00,1,18,244.2290748898679,6.65480561922502,1422.3219980787703,16.52260647184715,0.2112913438127666,2025-12-19 14:05:00+00:00,2025-12-19 14:25:00+00:00,2025-12-19 14:30:00+00:00,2025-12-19 15:25:00+00:00,0.0053678672028629,0.0309593734703865,continuation,0.631459654418838,1.0,1.0,0.30763424481460044,1.0,0.8040100503268997,info_driven
AMD_20251024_130000,AMD,2025-10-24 13:00:00+00:00,1,22,258.6561394851605,4.591048608896159,555.5621016151989,28.72984619555228,0.7350187273484271,2025-10-24 12:40:00+00:00,2025-10-24 13:00:00+00:00,2025-10-24 13:05:00+00:00,2025-10-24 14:00:00+00:00,0.0041958041958043,0.0285560380140914,continuation,0.7031614982863833,0.5232943892805623,1.0,0.6587566131754345,1.0,0.7792627444040234,info_driven
AMD_20260115_131000,AMD,2026-01-15 13:10:00+00:00,1,23,275.5352755352769,4.284020465293408,603.6602327561737,29.78791495691961,1.1662464959939969,2026-01-15 12:50:00+00:00,2026-01-15 13:10:00+00:00,2026-01-15 13:15:00+00:00,2026-01-15 14:10:00+00:00,0.0033311417926802,0.0012668734437115,unclear,0.7870500238898104,0.3714098340628992,1.0,0.9478644967609804,0.8,0.7732241472991795,idiosyncratic
AMD_20251203_140000,AMD,2025-12-03 14:00:00+00:00,-1,12,217.77819408017817,6.781303172905949,312.03517803517803,21.70806404021104,1.0565950508927229,2025-12-03 13:40:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0101498121834501,0.0053376653515897,reversal,0.5,1.0,0.5792935673293127,0.8743509163974176,1.0,0.7720113509254751,macro_spillover
AMD_20260114_143500,AMD,2026-01-14 14:35:00+00:00,-1,23,257.30724971231746,5.251554569264882,269.9484596659112,11.501387804504953,0.7431913788572839,2026-01-14 14:15:00+00:00,2026-01-14 14:35:00+00:00,2026-01-14 14:40:00+00:00,2026-01-14 15:35:00+00:00,-0.0028069206699796,0.0304093027548335,reversal,0.6964575784939621,0.8500418099959057,0.5008432322831952,0.6642358010960756,1.0,0.743926773243722,mixed
META_20251204_140000,META,2025-12-04 14:00:00+00:00,1,19,609.8640776698994,7.022725491787997,1898.5052966101696,78.67905856489686,0.1772187805142474,2025-12-04 13:40:00+00:00,2025-12-04 14:00:00+00:00,2025-12-04 14:05:00+00:00,2025-12-04 15:00:00+00:00,0.0398264994024502,-0.0042412747718821,reversal,1.0,1.0,1.0,0.5471464340792527,1.0,0.9320719651118878,mixed
META_20251222_143000,META,2025-12-22 14:30:00+00:00,1,12,161.34220072551608,7.961847615574595,532.1368597816961,24.20132414233709,0.1077517015778734,2025-12-22 14:10:00+00:00,2025-12-22 14:30:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 15:30:00+00:00,0.0052726998035956,-0.0041629720915552,reversal,1.0,1.0,0.8355268672182767,0.5,1.0,0.8921053734436553,mixed
META_20251106_142500,META,2025-11-06 14:25:00+00:00,-1,14,166.97054025524682,5.83816097213446,314.92106065224016,12.625047461897465,0.547592380999582,2025-11-06 14:05:00+00:00,2025-11-06 14:25:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 15:25:00+00:00,-0.0048528490920474,-0.0167374547742646,continuation,1.0,0.8028279057688221,0.5,0.7985143454314896,1.0,0.8303427329684878,info_driven
META_20260108_143000,META,2026-01-08 14:30:00+00:00,-1,3,139.4647568790064,5.631701467156647,948.873473917869,54.09631644781692,0.0606456566851888,2026-01-08 14:10:00+00:00,2026-01-08 14:30:00+00:00,2026-01-08 14:35:00+00:00,2026-01-08 15:30:00+00:00,-0.0111795856430584,0.0047212652677732,reversal,0.84252815356834,0.7203918937566163,1.0,0.46802971890755024,1.0,0.8249148749795407,mixed
META_20260113_143000,META,2026-01-13 14:30:00+00:00,-1,11,124.1006793629551,6.543102144531863,560.0604496866937,22.88086321199854,0.0621360517467296,2026-01-13 14:10:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,-0.0058413577462159,-0.0192543911121544,continuation,0.6832624215176266,1.0,0.8786596166769289,0.4690412313188514,1.0,0.8169037134126202,info_driven
