event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
AMD_20251229_143500,AMD,2025-12-29 14:35:00+00:00,1,16,172.31598354843226,5.327227035232887,436.1455160744501,37.091295452833215,0.1494198440213745,2025-12-29 14:15:00+00:00,2025-12-29 14:35:00+00:00,2025-12-29 14:40:00+00:00,2025-12-29 15:35:00+00:00,0.0122467907307084,-0.0018194117235426,unclear,0.7078508925309113,high_strength_unclear
AMD_20251208_143000,AMD,2025-12-08 14:30:00+00:00,1,10,151.31458827825517,6.584640532391341,556.7664867402018,32.842081037527294,0.0810146716516343,2025-12-08 14:10:00+00:00,2025-12-08 14:30:00+00:00,2025-12-08 14:35:00+00:00,2025-12-08 15:30:00+00:00,0.0081409876430624,-0.0050448810784847,reversal,0.7074379177135153,min_quota
AMD_20251119_210000,AMD,2025-11-19 21:00:00+00:00,1,11,378.720767406453,4.316893150347182,0.6396332226446895,8.716259696485455,34.15726400166076,2025-11-19 20:40:00+00:00,2025-11-19 21:00:00+00:00,2025-11-19 21:05:00+00:00,2025-11-19 22:00:00+00:00,0.0329493376297886,0.0093924581308151,continuation,0.6911588716849804,min_quota
AMD_20251211_143000,AMD,2025-12-11 14:30:00+00:00,-1,18,221.1888891075464,4.767163242679168,422.096872920825,20.858895541879875,0.0993784355733359,2025-12-11 14:10:00+00:00,2025-12-11 14:30:00+00:00,2025-12-11 14:35:00+00:00,2025-12-11 15:30:00+00:00,-0.0216850790740317,0.0020644796115067,unclear,0.6856469979993962,high_strength_unclear
AMD_20251121_143000,AMD,2025-11-21 14:30:00+00:00,-1,31,312.27628428250887,4.0718904105247455,105.0560940206958,4.965229637456719,0.5748747072449925,2025-11-21 14:10:00+00:00,2025-11-21 14:30:00+00:00,2025-11-21 14:35:00+00:00,2025-11-21 15:30:00+00:00,-0.0139975990396158,-0.038449363235688,continuation,0.6695293366581414,top_global
AMD_20251104_205500,AMD,2025-11-04 20:55:00+00:00,-1,9,274.1092343730789,4.410038868580731,5.59258910476623,8.556811451845416,8.690377383555319,2025-11-04 20:35:00+00:00,2025-11-04 20:55:00+00:00,2025-11-04 21:00:00+00:00,2025-11-04 21:55:00+00:00,-0.0060406151889678,-0.0137139658550238,continuation,0.6430432536094071,top_global
AMD_20251104_143000,AMD,2025-11-04 14:30:00+00:00,-1,11,232.04330938437323,4.708187607162378,246.75353119971396,7.260076229872428,0.1689049304959477,2025-11-04 14:10:00+00:00,2025-11-04 14:30:00+00:00,2025-11-04 14:35:00+00:00,2025-11-04 15:30:00+00:00,-0.0065379078694818,0.0322204109561472,reversal,0.6393624567156395,top_global
AMD_20251202_143500,AMD,2025-12-02 14:35:00+00:00,1,6,176.52762119504172,6.347531595705456,266.62008091210004,7.307469162330011,0.0459220118090469,2025-12-02 14:15:00+00:00,2025-12-02 14:35:00+00:00,2025-12-02 14:40:00+00:00,2025-12-02 15:35:00+00:00,0.0066870119378872,-0.0114573581204582,reversal,0.6368699661472388,top_global
META_20251222_143000,META,2025-12-22 14:30:00+00:00,1,12,161.34220072551608,7.961847615574595,532.1368597816961,24.20132414233709,0.1077517015778734,2025-12-22 14:10:00+00:00,2025-12-22 14:30:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 15:30:00+00:00,0.0052726998035956,-0.0041629720915552,reversal,0.9548484381790734,min_quota
META_20251112_143000,META,2025-11-12 14:30:00+00:00,-1,15,122.82686306128944,7.053643405885488,497.5954123962909,16.73234930516489,0.0785728431706316,2025-11-12 14:10:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 14:35:00+00:00,2025-11-12 15:30:00+00:00,-0.0067619047619047,-0.0199483811167576,continuation,0.8110196908133069,min_quota
META_20260113_143000,META,2026-01-13 14:30:00+00:00,-1,11,124.1006793629551,6.543102144531863,560.0604496866937,22.88086321199854,0.0621360517467296,2026-01-13 14:10:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,-0.0058413577462159,-0.0192543911121544,continuation,0.8088394873090379,min_quota
META_20260108_143000,META,2026-01-08 14:30:00+00:00,-1,3,139.4647568790064,5.631701467156647,948.873473917869,54.09631644781692,0.0606456566851888,2026-01-08 14:10:00+00:00,2026-01-08 14:30:00+00:00,2026-01-08 14:35:00+00:00,2026-01-08 15:30:00+00:00,-0.0111795856430584,0.0047212652677732,reversal,0.7788996345144327,min_quota
META_20260105_143000,META,2026-01-05 14:30:00+00:00,1,8,114.97042783623846,6.558439790144666,409.3277545327754,26.15567425446856,0.0833385299535507,2026-01-05 14:10:00+00:00,2026-01-05 14:30:00+00:00,2026-01-05 14:35:00+00:00,2026-01-05 15:30:00+00:00,0.0053096596588899,0.0141314782023382,continuation,0.755993706114666,min_quota
META_20251029_194500,META,2025-10-29 19:45:00+00:00,1,12,867.8566287606171,5.105099892574341,9.828038384497136,54.56216567870433,9.697039004230806,2025-10-29 19:25:00+00:00,2025-10-29 19:45:00+00:00,2025-10-29 19:50:00+00:00,2025-10-29 20:45:00+00:00,0.008681112894596,-0.0743810420506836,reversal,0.6947111578803915,min_quota
META_20260107_144500,META,2026-01-07 14:45:00+00:00,-1,7,111.1111111111085,5.994859346102765,482.2165137614679,16.605265389301273,0.0393648082619993,2026-01-07 14:25:00+00:00,2026-01-07 14:45:00+00:00,2026-01-07 14:50:00+00:00,2026-01-07 15:45:00+00:00,-0.0020741192618576,-0.0097273588654216,continuation,0.6515756488331446,min_quota
META_20251103_143000,META,2025-11-03 14:30:00+00:00,-1,11,130.50599639232053,5.079733945008966,188.21723167298984,9.39943245976845,0.2364884830239512,2025-11-03 14:10:00+00:00,2025-11-03 14:30:00+00:00,2025-11-03 14:35:00+00:00,2025-11-03 15:30:00+00:00,-0.0037945748247485,-0.0094996252160745,continuation,0.6497660097856937,min_quota
MSFT_20251031_133000,MSFT,2025-10-31 13:30:00+00:00,-1,14,141.16091193974168,6.553449600240978,418.9162120031177,20.331241224455383,0.088725558195776,2025-10-31 13:10:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 13:35:00+00:00,2025-10-31 14:30:00+00:00,-0.0056952564757525,-0.0140247383444338,continuation,0.8588136769121806,min_quota
MSFT_20260107_143000,MSFT,2026-01-07 14:30:00+00:00,1,3,112.47593538126432,6.596904845404737,993.02546396202,27.36015720627747,0.0278668180469707,2026-01-07 14:10:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 14:35:00+00:00,2026-01-07 15:30:00+00:00,0.0089237199582026,0.0039563353149534,continuation,0.8107794361500191,min_quota
MSFT_20251124_144000,MSFT,2025-11-24 14:40:00+00:00,-1,6,124.50698219806044,5.391972996981501,337.8295868122458,9.935763628902414,0.0449453350362347,2025-11-24 14:20:00+00:00,2025-11-24 14:40:00+00:00,2025-11-24 14:45:00+00:00,2025-11-24 15:40:00+00:00,-0.0031257259921012,0.0059108917183958,reversal,0.7429552644874886,min_quota
MSFT_20251104_143000,MSFT,2025-11-04 14:30:00+00:00,-1,5,87.40915340796462,4.480371126777309,687.4624358376108,10.965647559457691,0.0960015831596375,2025-11-04 14:10:00+00:00,2025-11-04 14:30:00+00:00,2025-11-04 14:35:00+00:00,2025-11-04 15:30:00+00:00,-0.0056753910363928,0.0092089520036089,reversal,0.7170726974929513,min_quota
MSFT_20251110_143000,MSFT,2025-11-10 14:30:00+00:00,-1,6,97.20653669331504,4.697584701863394,351.57511229412745,9.260534405527252,0.0963576611407215,2025-11-10 14:10:00+00:00,2025-11-10 14:30:00+00:00,2025-11-10 14:35:00+00:00,2025-11-10 15:30:00+00:00,-0.0034677660870086,0.0097507057736703,reversal,0.6648188117213041,min_quota
MSFT_20251222_143500,MSFT,2025-12-22 14:35:00+00:00,-1,5,75.62044097287225,5.38251144836614,469.6722846441948,17.476639827576196,0.0784360437830417,2025-12-22 14:15:00+00:00,2025-12-22 14:35:00+00:00,2025-12-22 14:40:00+00:00,2025-12-22 15:35:00+00:00,-0.0072619853529448,0.0012708449569152,unclear,0.6637098640341439,high_strength_unclear
MSFT_20251029_195500,MSFT,2025-10-29 19:55:00+00:00,1,25,385.9111791730485,4.289980310120653,5.223284726413995,43.06824497597788,23.97931766018765,2025-10-29 19:35:00+00:00,2025-10-29 19:55:00+00:00,2025-10-29 20:00:00+00:00,2025-10-29 20:55:00+00:00,0.0061754724329134,-0.0307431436154526,reversal,0.6599436765354725,min_quota
MSFT_20251106_143000,MSFT,2025-11-06 14:30:00+00:00,-1,8,78.18991840617073,5.5893479835405095,516.3045769764217,13.093943359566342,0.0358638897326308,2025-11-06 14:10:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 14:35:00+00:00,2025-11-06 15:30:00+00:00,-0.0055994469682006,-0.0065843703137258,continuation,0.655104104472845,min_quota
MSFT_20251121_145500,MSFT,2025-11-21 14:55:00+00:00,-1,8,106.51841792565176,4.161008702152808,275.65398091095807,11.795843336637676,0.1221097891109006,2025-11-21 14:35:00+00:00,2025-11-21 14:55:00+00:00,2025-11-21 15:00:00+00:00,2025-11-21 15:55:00+00:00,-0.0061187071088061,-0.0077479680796112,continuation,0.6523652416168209,min_quota
MSFT_20260113_151500,MSFT,2026-01-13 15:15:00+00:00,-1,8,88.44647867789269,4.602505977918103,406.57782573509576,11.138766813262077,0.1006464153946353,2026-01-13 14:55:00+00:00,2026-01-13 15:15:00+00:00,2026-01-13 15:20:00+00:00,2026-01-13 16:15:00+00:00,-0.0056663812332835,-0.0033277693313629,continuation,0.6424444597717958,top_global
MSFT_20260105_143000,MSFT,2026-01-05 14:30:00+00:00,-1,3,84.62323524408788,4.877771961998366,747.2543140028289,26.829949666829005,0.0535717150164377,2026-01-05 14:10:00+00:00,2026-01-05 14:30:00+00:00,2026-01-05 14:35:00+00:00,2026-01-05 15:30:00+00:00,-0.0080776125698618,0.0057407722401767,reversal,0.6375477870056028,top_global
NFLX_20251111_143000,NFLX,2025-11-11 14:30:00+00:00,1,7,132.695060844672,7.398162327959609,694.5835543766578,25.452277518257794,0.1027897089234733,2025-11-11 14:10:00+00:00,2025-11-11 14:30:00+00:00,2025-11-11 14:35:00+00:00,2025-11-11 15:30:00+00:00,0.004644826328549,0.0016994999377146,unclear,0.8063277935101956,high_strength_unclear
NFLX_20251028_133000,NFLX,2025-10-28 13:30:00+00:00,1,12,111.24458849928854,5.071306229336576,218.4823677581864,6837.704290373389,0.3887890435873512,2025-10-28 13:10:00+00:00,2025-10-28 13:30:00+00:00,2025-10-28 13:35:00+00:00,2025-10-28 14:30:00+00:00,0.0016289881494986,0.0054405448917762,continuation,0.7866834605694333,min_quota
NFLX_20251110_143000,NFLX,2025-11-10 14:30:00+00:00,1,4,139.70994500077438,5.712521680231233,589.0766917293233,23.54874650699732,0.0567280228599552,2025-11-10 14:10:00+00:00,2025-11-10 14:30:00+00:00,2025-11-10 14:35:00+00:00,2025-11-10 15:30:00+00:00,0.0091305250051878,0.0055923611297374,continuation,0.7657918622375108,min_quota
NFLX_20260113_143000,NFLX,2026-01-13 14:30:00+00:00,1,8,144.49200878237312,4.958932832701213,805.945810754481,19.963219566311377,0.0913877081711976,2026-01-13 14:10:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,0.0096384332105792,-0.010375390859443,reversal,0.7652461930643419,min_quota
NFLX_20251030_195500,NFLX,2025-10-30 19:55:00+00:00,-1,4,321.3957759412378,5.137245974614994,10.541923039830264,21.010472103056745,3.441703800064935,2025-10-30 19:35:00+00:00,2025-10-30 19:55:00+00:00,2025-10-30 20:00:00+00:00,2025-10-30 20:55:00+00:00,-0.0028378341254361,0.0303591320294858,reversal,0.7491439501578563,min_quota
NFLX_20251021_200000,NFLX,2025-10-21 20:00:00+00:00,-1,16,668.2989690721653,4.969091937909424,10.969316994395363,61.81008060330471,13.647896460769507,2025-10-21 19:40:00+00:00,2025-10-21 20:00:00+00:00,2025-10-21 20:05:00+00:00,2025-10-21 21:00:00+00:00,-0.0630825874334329,0.0142914878797519,reversal,0.7362459535495081,min_quota
