event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
AAPL_20251218_142500,AAPL,2025-12-18 14:25:00+00:00,1,4,205.16989349959937,5.938784998901915,1320.9143043336592,31.83551248629676,0.4337116163307928,2025-12-18 14:10:00+00:00,2025-12-18 14:25:00+00:00,2025-12-18 14:30:00+00:00,2025-12-18 15:25:00+00:00,0.0042198737707326,-0.0101216793948918,reversal,0.950839866227702,min_quota
AAPL_20250910_131000,AAPL,2025-09-10 13:10:00+00:00,1,12,182.1517323364685,7.228447458946839,642.276586801177,18.49522779432292,0.7715157133391936,2025-09-10 12:55:00+00:00,2025-09-10 13:10:00+00:00,2025-09-10 13:15:00+00:00,2025-09-10 14:10:00+00:00,0.0031329127505257,-0.0192949430991701,reversal,0.9394577715785946,min_quota
AAPL_20260204_142500,AAPL,2026-02-04 14:25:00+00:00,1,12,176.32939438700478,6.789907155579269,1626.1100275068768,13.387600855178237,0.2294722940573445,2026-02-04 14:10:00+00:00,2026-02-04 14:25:00+00:00,2026-02-04 14:30:00+00:00,2026-02-04 15:25:00+00:00,0.0060439465053667,0.0136946066013143,continuation,0.9386472899955116,min_quota
AAPL_20240612_132500,AAPL,2024-06-12 13:25:00+00:00,1,10,262.5406533663499,7.447603681136468,612.4992705098949,18.04169181404551,0.7234977541294406,2024-06-12 13:10:00+00:00,2024-06-12 13:25:00+00:00,2024-06-12 13:30:00+00:00,2024-06-12 14:25:00+00:00,0.0060616877857331,0.0376271513281589,continuation,0.9341292731144875,min_quota
AAPL_20250211_140000,AAPL,2025-02-11 14:00:00+00:00,1,21,193.90532714475884,6.030943439136052,1426.1818598259276,67.64887967155454,0.2222534104977309,2025-02-11 13:45:00+00:00,2025-02-11 14:00:00+00:00,2025-02-11 14:05:00+00:00,2025-02-11 15:00:00+00:00,0.014767652650661,0.0069713737963488,continuation,0.9306100631421592,min_quota
AAPL_20251215_142500,AAPL,2025-12-15 14:25:00+00:00,1,6,189.4821064882235,7.517786312194304,1395.279811097993,54.83566601609327,0.1601552919471361,2025-12-15 14:10:00+00:00,2025-12-15 14:25:00+00:00,2025-12-15 14:30:00+00:00,2025-12-15 15:25:00+00:00,0.0041575570768073,-0.0215048006567442,reversal,0.9293761456615044,min_quota
AAPL_20260224_143000,AAPL,2026-02-24 14:30:00+00:00,1,5,233.8297316463267,6.62924524099019,1388.208992248062,31.67877737168591,0.026761757780501,2026-02-24 14:15:00+00:00,2026-02-24 14:30:00+00:00,2026-02-24 14:35:00+00:00,2026-02-24 15:30:00+00:00,0.0176085329341317,0.0024824846913444,unclear,0.9115347695079896,high_strength_unclear
AAPL_20250806_121500,AAPL,2025-08-06 12:15:00+00:00,1,14,203.307392996106,5.375573308683163,1676.3657344025034,40.26891610006362,0.4979060980710124,2025-08-06 12:00:00+00:00,2025-08-06 12:15:00+00:00,2025-08-06 12:20:00+00:00,2025-08-06 13:15:00+00:00,0.0086890600918447,0.0017056107975286,unclear,0.9102129673658261,high_strength_unclear
AAPL_20250620_132500,AAPL,2025-06-20 13:25:00+00:00,1,6,149.62782925718176,7.629981484950674,2785.2610451906085,23.366292563679213,0.1119494113628458,2025-06-20 13:10:00+00:00,2025-06-20 13:25:00+00:00,2025-06-20 13:30:00+00:00,2025-06-20 14:25:00+00:00,0.0040038518068015,0.0029278142352346,unclear,0.9042319305131765,high_strength_unclear
AAPL_20250523_111500,AAPL,2025-05-23 11:15:00+00:00,-1,14,323.06035587919445,6.662415636748741,421.6568329718005,74.74851257039805,0.9983238338299438,2025-05-23 11:00:00+00:00,2025-05-23 11:15:00+00:00,2025-05-23 11:20:00+00:00,2025-05-23 12:15:00+00:00,-0.0124069478908188,-0.0238688442211054,continuation,0.8999789949174601,min_quota
AAPL_20260202_142500,AAPL,2026-02-02 14:25:00+00:00,1,9,206.2257262699929,5.964821975572448,589.262972330804,18.60479630396272,0.5081825440308361,2026-02-02 14:10:00+00:00,2026-02-02 14:25:00+00:00,2026-02-02 14:30:00+00:00,2026-02-02 15:25:00+00:00,0.0093995039571239,0.0193062072148297,continuation,0.893046690621127,min_quota
AAPL_20251120_143000,AAPL,2025-11-20 14:30:00+00:00,1,9,145.60017717407004,6.423444192291772,1210.9664816870145,15.63453306087073,0.0293587196580667,2025-11-20 14:15:00+00:00,2025-11-20 14:30:00+00:00,2025-11-20 14:35:00+00:00,2025-11-20 15:30:00+00:00,0.0086787564766841,0.0064998440624484,continuation,0.8841650416121452,min_quota
AAPL_20250310_133000,AAPL,2025-03-10 13:30:00+00:00,-1,7,194.47420538294404,6.143160871621705,709.0108140225788,26.958462800824528,0.0580441149500003,2025-03-10 13:15:00+00:00,2025-03-10 13:30:00+00:00,2025-03-10 13:35:00+00:00,2025-03-10 14:30:00+00:00,-0.0158414164089966,-0.0133634602969657,continuation,0.8671183029088956,min_quota
AAPL_20260102_142500,AAPL,2026-01-02 14:25:00+00:00,-1,12,154.78238588528149,6.593306526153841,567.1317215506461,38.70727323005912,0.2594521320407392,2026-01-02 14:10:00+00:00,2026-01-02 14:25:00+00:00,2026-01-02 14:30:00+00:00,2026-01-02 15:25:00+00:00,-0.0032242699593302,0.0049255651534643,reversal,0.8615156133075821,min_quota
AAPL_20241111_142500,AAPL,2024-11-11 14:25:00+00:00,-1,7,95.59522198113513,6.209370928990123,1005.8688147295742,34.19488716128558,0.6536085290315156,2024-11-11 14:10:00+00:00,2024-11-11 14:25:00+00:00,2024-11-11 14:30:00+00:00,2024-11-11 15:25:00+00:00,-0.0032778171509566,-0.0098435694604923,continuation,0.8556665702436683,min_quota
AAPL_20250226_142500,AAPL,2025-02-26 14:25:00+00:00,-1,6,125.18819477385756,7.071518266431708,932.945301542777,16.026120117677618,0.1921139552471238,2025-02-26 14:10:00+00:00,2025-02-26 14:25:00+00:00,2025-02-26 14:30:00+00:00,2025-02-26 15:25:00+00:00,-0.0042782055983376,-0.0036827890989442,continuation,0.8516900156502516,min_quota
AAPL_20250506_132500,AAPL,2025-05-06 13:25:00+00:00,1,10,137.45181578413312,6.462252090906976,530.4975746469764,18.422992173690044,0.517834826067895,2025-05-06 13:10:00+00:00,2025-05-06 13:25:00+00:00,2025-05-06 13:30:00+00:00,2025-05-06 14:25:00+00:00,0.0047643182970096,0.0033797417271992,continuation,0.8507049854378461,min_quota
AAPL_20260416_132500,AAPL,2026-04-16 13:25:00+00:00,-1,5,160.8365019011404,6.635861299003311,526.8536633274406,20.18188466245795,0.1548908563064429,2026-04-16 13:10:00+00:00,2026-04-16 13:25:00+00:00,2026-04-16 13:30:00+00:00,2026-04-16 14:25:00+00:00,-0.00403738317757,-0.0163651377524209,continuation,0.8474754574666477,min_quota
AAPL_20251125_143000,AAPL,2025-11-25 14:30:00+00:00,1,3,201.239518775056,6.218475025474614,877.1726976018164,20.216252717437296,0.028873189996248,2025-11-25 14:15:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 14:35:00+00:00,2025-11-25 15:30:00+00:00,0.0151255603746764,0.0035189573459715,continuation,0.843308402731774,min_quota
AAPL_20260407_133000,AAPL,2026-04-07 13:30:00+00:00,-1,9,232.15855510268835,6.873356995432011,588.3338079417814,16.630434418842754,0.0321358239922121,2026-04-07 13:15:00+00:00,2026-04-07 13:30:00+00:00,2026-04-07 13:35:00+00:00,2026-04-07 14:30:00+00:00,-0.0140004677997817,-0.0196838159069397,continuation,0.8420585376737326,min_quota
AAPL_20250307_143000,AAPL,2025-03-07 14:30:00+00:00,1,5,141.6411434405296,6.501636595180039,734.5629820051414,17.418936709502738,0.0341166930653093,2025-03-07 14:15:00+00:00,2025-03-07 14:30:00+00:00,2025-03-07 14:35:00+00:00,2025-03-07 15:30:00+00:00,0.0066528813018684,0.0061310683724475,continuation,0.8319066594574309,min_quota
AAPL_20251111_143500,AAPL,2025-11-11 14:35:00+00:00,1,9,124.35507783543854,6.5719268853513775,938.9822552947912,28.19692856504735,0.0447262369589204,2025-11-11 14:20:00+00:00,2025-11-11 14:35:00+00:00,2025-11-11 14:40:00+00:00,2025-11-11 15:35:00+00:00,0.0053753197167958,0.0096228118786181,continuation,0.8311913392378885,min_quota
AAPL_20250402_200000,AAPL,2025-04-02 20:00:00+00:00,-1,8,469.6042241016785,7.527488763238157,1.687369420702754,25.72410464407444,47.35862821559828,2025-04-02 19:45:00+00:00,2025-04-02 20:00:00+00:00,2025-04-02 20:05:00+00:00,2025-04-02 21:00:00+00:00,-0.0064283484233531,-0.0452877805544494,continuation,0.8291288580499672,min_quota
AAPL_20251010_145500,AAPL,2025-10-10 14:55:00+00:00,-1,8,182.1741041109015,6.736723664224574,488.430681987763,19.790564520821768,0.0689988617719069,2025-10-10 14:40:00+00:00,2025-10-10 14:55:00+00:00,2025-10-10 15:00:00+00:00,2025-10-10 15:55:00+00:00,-0.0075267552628485,-0.0173006280364972,continuation,0.829111813010194,min_quota
AAPL_20250404_100500,AAPL,2025-04-04 10:05:00+00:00,-1,28,247.3282442748093,6.304045830976915,16.230313083143272,12.517653968094262,2.5057899474034038,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.0059606596463341,-0.035578652808315,continuation,0.82742999260299,min_quota
AAPL_20250609_171000,AAPL,2025-06-09 17:10:00+00:00,-1,6,207.82478845196684,6.1082768115684285,10.897431352102885,13.558533875918954,1.5125405495008306,2025-06-09 16:55:00+00:00,2025-06-09 17:10:00+00:00,2025-06-09 17:15:00+00:00,2025-06-09 18:10:00+00:00,-0.0148998534440644,0.0014381353830894,unclear,0.8266375068773779,high_strength_unclear
AAPL_20250806_214000,AAPL,2025-08-06 21:40:00+00:00,1,9,285.7142857142913,7.033960541922942,1.3596656199390864,6.68137395074318,45.7970772985101,2025-08-06 21:25:00+00:00,2025-08-06 21:40:00+00:00,2025-08-06 21:45:00+00:00,2025-08-06 22:40:00+00:00,0.0149231183227189,0.0250720997302076,continuation,0.8257212587801324,min_quota
AAPL_20250916_134000,AAPL,2025-09-16 13:40:00+00:00,1,6,118.97228198962218,7.850262830342248,1129.90742481203,18.803488942905567,0.0369124784293617,2025-09-16 13:25:00+00:00,2025-09-16 13:40:00+00:00,2025-09-16 13:45:00+00:00,2025-09-16 14:40:00+00:00,0.0046585160202361,0.0039235433583013,continuation,0.8255391264105132,min_quota
AAPL_20251010_132500,AAPL,2025-10-10 13:25:00+00:00,1,4,95.86421700047198,6.476403893453653,965.2224657534248,25.37851521715016,0.4307283432800988,2025-10-10 13:10:00+00:00,2025-10-10 13:25:00+00:00,2025-10-10 13:30:00+00:00,2025-10-10 14:25:00+00:00,0.0050065045137384,0.0003161528202715,unclear,0.8237060907677913,high_strength_unclear
AAPL_20250528_225500,AAPL,2025-05-28 22:55:00+00:00,1,10,163.49851337957855,6.077005775649863,1.8479394172199968,9.326367089420938,21.605323486885496,2025-05-28 22:40:00+00:00,2025-05-28 22:55:00+00:00,2025-05-28 23:00:00+00:00,2025-05-28 23:55:00+00:00,0.0047428856714926,0.0306086956521738,continuation,0.8231477486415899,min_quota
AAPL_20250102_143000,AAPL,2025-01-02 14:30:00+00:00,-1,10,152.09589091930152,5.854485749603986,588.8150669389607,18.36251135216965,0.1209934205094577,2025-01-02 14:15:00+00:00,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 15:30:00+00:00,-0.0111998188825389,-0.0035927414444039,continuation,0.8183697715272233,min_quota
AAPL_20241001_132000,AAPL,2024-10-01 13:20:00+00:00,-1,7,128.42579107639418,5.243063249070053,1191.7857546636517,29.499394606491368,0.3775356614536139,2024-10-01 13:05:00+00:00,2024-10-01 13:20:00+00:00,2024-10-01 13:25:00+00:00,2024-10-01 14:20:00+00:00,-0.0032594524119947,-0.0184870285589708,continuation,0.816353743757912,min_quota
AAPL_20240611_133000,AAPL,2024-06-11 13:30:00+00:00,1,24,187.74243599690044,5.894175083030541,510.2945112332046,16.863027332432367,0.0696839226793966,2024-06-11 13:15:00+00:00,2024-06-11 13:30:00+00:00,2024-06-11 13:35:00+00:00,2024-06-11 14:30:00+00:00,0.012998087756473,0.0260962730542588,continuation,0.8140934686230272,min_quota
AAPL_20250721_133500,AAPL,2025-07-21 13:35:00+00:00,1,6,118.552966558072,7.011447982062783,869.3805813605035,29.16908207635221,0.0923658625847302,2025-07-21 13:20:00+00:00,2025-07-21 13:35:00+00:00,2025-07-21 13:40:00+00:00,2025-07-21 14:35:00+00:00,0.0056901011051022,0.0008903020667725,unclear,0.8121137776652179,high_strength_unclear
AAPL_20250220_142500,AAPL,2025-02-20 14:25:00+00:00,1,6,84.0032780167954,6.126639728777045,1516.754491017964,33.64426082728957,0.493403676117389,2025-02-20 14:10:00+00:00,2025-02-20 14:25:00+00:00,2025-02-20 14:30:00+00:00,2025-02-20 15:25:00+00:00,0.0035228576110108,-0.0009592619805698,unclear,0.8082776919878703,high_strength_unclear
AAPL_20251121_142000,AAPL,2025-11-21 14:20:00+00:00,-1,9,146.35208991480297,4.670801884485441,958.1401374338176,7.870571206667127,0.3991344221075169,2025-11-21 14:05:00+00:00,2025-11-21 14:20:00+00:00,2025-11-21 14:25:00+00:00,2025-11-21 15:20:00+00:00,-0.0039902874001392,0.0219722907920001,reversal,0.805366862043716,min_quota
AAPL_20251119_142500,AAPL,2025-11-19 14:25:00+00:00,-1,9,148.77589453861083,6.5064285506870325,448.02382843526607,18.20481515005378,0.0989284975005773,2025-11-19 14:10:00+00:00,2025-11-19 14:25:00+00:00,2025-11-19 14:30:00+00:00,2025-11-19 15:25:00+00:00,-0.0037523452157598,0.0239171374764595,reversal,0.8052796124158166,min_quota
AAPL_20251110_142500,AAPL,2025-11-10 14:25:00+00:00,-1,8,118.5873605947907,5.478113240539112,909.9960784313726,36.12915810457327,0.384195840096015,2025-11-10 14:10:00+00:00,2025-11-10 14:25:00+00:00,2025-11-10 14:30:00+00:00,2025-11-10 15:25:00+00:00,-0.0033412152123475,0.0106208178438662,reversal,0.8031134990988684,min_quota
AAPL_20260217_142500,AAPL,2026-02-17 14:25:00+00:00,1,4,100.81116917556976,5.613119047538731,1059.1283138918343,35.45100964130365,0.48843964688753,2026-02-17 14:10:00+00:00,2026-02-17 14:25:00+00:00,2026-02-17 14:30:00+00:00,2026-02-17 15:25:00+00:00,0.0061315528704581,0.0063565891472867,continuation,0.8016761532916148,min_quota
AAPL_20250319_132500,AAPL,2025-03-19 13:25:00+00:00,1,17,115.05228590726004,5.606731465808823,1062.8250876509544,26.336907200661045,0.246617409071129,2025-03-19 13:10:00+00:00,2025-03-19 13:25:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 14:25:00+00:00,0.0052550086801483,0.013512252042007,continuation,0.8006689212567588,min_quota
AAPL_20251030_200500,AAPL,2025-10-30 20:05:00+00:00,1,19,475.4956977179248,5.776738940020793,5.5266388840905165,28.94603086759683,21.7004029450968,2025-10-30 19:50:00+00:00,2025-10-30 20:05:00+00:00,2025-10-30 20:10:00+00:00,2025-10-30 21:05:00+00:00,0.0030927835051546,0.0443033328439288,continuation,0.800421554158312,min_quota
AAPL_20260430_213000,AAPL,2026-04-30 21:30:00+00:00,1,6,545.4816249022642,5.71383564517185,6.668680080106551,27.390706787516294,10.52555763719979,2026-04-30 21:15:00+00:00,2026-04-30 21:30:00+00:00,2026-04-30 21:35:00+00:00,2026-04-30 22:30:00+00:00,0.0410018548051265,0.0045316331115037,continuation,0.7946468062754755,min_quota
AAPL_20260209_143000,AAPL,2026-02-09 14:30:00+00:00,-1,4,132.31160967765555,5.517267684077619,918.3115983843048,30.62165979204943,0.053279280569831,2026-02-09 14:15:00+00:00,2026-02-09 14:30:00+00:00,2026-02-09 14:35:00+00:00,2026-02-09 15:30:00+00:00,-0.0107975813417794,-0.004930141173046,continuation,0.7944997620989522,min_quota
AAPL_20250902_195000,AAPL,2025-09-02 19:50:00+00:00,1,11,313.9991277802001,5.704097903662539,3.810329514002779,23.27609975837169,34.602126166906146,2025-09-02 19:35:00+00:00,2025-09-02 19:50:00+00:00,2025-09-02 19:55:00+00:00,2025-09-02 20:50:00+00:00,0.0030563681613762,0.0351717233273842,continuation,0.7930596437189581,min_quota
AAPL_20260106_143000,AAPL,2026-01-06 14:30:00+00:00,-1,3,126.2463509876044,6.279095587897556,1082.036231884058,43.17780614846815,0.0415557086465101,2026-01-06 14:15:00+00:00,2026-01-06 14:30:00+00:00,2026-01-06 14:35:00+00:00,2026-01-06 15:30:00+00:00,-0.0088764044943819,-0.00162491025205,unclear,0.792451271206978,high_strength_unclear
AAPL_20250131_143000,AAPL,2025-01-31 14:30:00+00:00,-1,5,200.7882952599172,7.061099735393772,217.64889851777173,7.530596178074856,0.1571645348675877,2025-01-31 14:15:00+00:00,2025-01-31 14:30:00+00:00,2025-01-31 14:35:00+00:00,2025-01-31 15:30:00+00:00,-0.0085889818519865,-0.0195894571620768,continuation,0.792448950482723,min_quota
AAPL_20250801_130500,AAPL,2025-08-01 13:05:00+00:00,1,15,226.5978455580964,5.736174393064783,142.10169660182098,6.758800020933852,0.492808181930819,2025-08-01 12:50:00+00:00,2025-08-01 13:05:00+00:00,2025-08-01 13:10:00+00:00,2025-08-01 14:05:00+00:00,0.0050175139638359,-0.024965146948003,reversal,0.7909941371292166,min_quota
AAPL_20250224_110000,AAPL,2025-02-24 11:00:00+00:00,-1,6,138.9290882778571,6.223631691707483,23.378949336324546,32.15895833049679,2.1263205051315794,2025-02-24 10:40:00+00:00,2025-02-24 11:00:00+00:00,2025-02-24 11:05:00+00:00,2025-02-24 12:00:00+00:00,-0.0092954990215263,0.0027983539094651,unclear,0.7876226009679173,high_strength_unclear
AAPL_20260123_143000,AAPL,2026-01-23 14:30:00+00:00,-1,5,100.62329408888849,6.716401283410513,996.3089430894308,20.18274246121956,0.0277293249998011,2026-01-23 14:15:00+00:00,2026-01-23 14:30:00+00:00,2026-01-23 14:35:00+00:00,2026-01-23 15:30:00+00:00,-0.0059125030268787,0.0034711649716825,reversal,0.7832162141694647,min_quota
AAPL_20250507_145000,AAPL,2025-05-07 14:50:00+00:00,-1,11,157.66055399810242,5.560905600386463,264.96034955001954,7.718163736598632,0.3650151405784003,2025-05-07 14:35:00+00:00,2025-05-07 14:50:00+00:00,2025-05-07 14:55:00+00:00,2025-05-07 15:50:00+00:00,-0.0064820863273201,-0.0161339267651223,continuation,0.779865460153242,top_global
AAPL_20251211_143000,AAPL,2025-12-11 14:30:00+00:00,-1,8,136.37577164277826,6.288825221539208,496.16724454415663,13.490837515883694,0.0515931236866522,2025-12-11 14:15:00+00:00,2025-12-11 14:30:00+00:00,2025-12-11 14:35:00+00:00,2025-12-11 15:30:00+00:00,-0.0045448038935012,-0.0089873099183952,continuation,0.7797920278886679,top_global
AAPL_20260205_141000,AAPL,2026-02-05 14:10:00+00:00,1,4,160.07016774475912,5.792127529314565,206.31918127469856,6.0337367729169245,0.2691314826889507,2026-02-05 13:55:00+00:00,2026-02-05 14:10:00+00:00,2026-02-05 14:15:00+00:00,2026-02-05 15:10:00+00:00,0.0036355069049258,-0.0085339824408706,reversal,0.7774579165170998,top_global
AAPL_20250630_184000,AAPL,2025-06-30 18:40:00+00:00,-1,10,173.85641307550824,5.536663296516613,10.911243140946418,7.890201357605316,2.6408494395981976,2025-06-30 18:25:00+00:00,2025-06-30 18:40:00+00:00,2025-06-30 18:45:00+00:00,2025-06-30 19:40:00+00:00,-0.004384762948753,0.032505067187148,reversal,0.7762167377635494,top_global
AAPL_20251031_133000,AAPL,2025-10-31 13:30:00+00:00,-1,9,258.8697133545681,5.856371472435597,281.8451266268485,10.262115316201756,0.0669470359787008,2025-10-31 13:15:00+00:00,2025-10-31 13:30:00+00:00,2025-10-31 13:35:00+00:00,2025-10-31 14:30:00+00:00,-0.0147605471146557,-0.0089010989010989,continuation,0.7695443173166205,top_global
AAPL_20250130_213500,AAPL,2025-01-30 21:35:00+00:00,-1,9,568.9228183554507,5.399506347649488,6.893806441441047,38.044881290416114,9.348266182048585,2025-01-30 21:20:00+00:00,2025-01-30 21:35:00+00:00,2025-01-30 21:40:00+00:00,2025-01-30 22:35:00+00:00,-0.006085898980034,0.0367212561202094,reversal,0.7690875186765562,top_global
AAPL_20260212_142500,AAPL,2026-02-12 14:25:00+00:00,1,4,130.8631083664169,4.990413518835863,693.7201062887511,31.02630322078161,0.5219135305638453,2026-02-12 14:10:00+00:00,2026-02-12 14:25:00+00:00,2026-02-12 14:30:00+00:00,2026-02-12 15:25:00+00:00,0.0053624192901178,-0.0158563134978229,reversal,0.767709957096915,top_global
AAPL_20260223_143000,AAPL,2026-02-23 14:30:00+00:00,1,8,113.74876360038976,5.557610039838248,1245.2045705860671,38.53792326265611,0.0463835503708574,2026-02-23 14:15:00+00:00,2026-02-23 14:30:00+00:00,2026-02-23 14:35:00+00:00,2026-02-23 15:30:00+00:00,0.0105670004950306,0.0064246283701037,continuation,0.766676084404516,top_global
AAPL_20240802_122500,AAPL,2024-08-02 12:25:00+00:00,-1,30,300.6833712984025,4.76321693845458,327.2159419358983,9.771352214013088,0.9948445773062062,2024-08-02 12:10:00+00:00,2024-08-02 12:25:00+00:00,2024-08-02 12:30:00+00:00,2024-08-02 13:25:00+00:00,-0.0047651775486826,0.0084710648681001,reversal,0.7652348324861411,top_global
AAPL_20250606_132500,AAPL,2025-06-06 13:25:00+00:00,1,4,119.53109575518982,4.924566912921587,1089.1426154626968,29.67070851524364,0.329746595581508,2025-06-06 13:10:00+00:00,2025-06-06 13:25:00+00:00,2025-06-06 13:30:00+00:00,2025-06-06 14:25:00+00:00,0.0039070227497528,0.0033006552046899,continuation,0.7622113580149941,top_global
AAPL_20260130_142500,AAPL,2026-01-30 14:25:00+00:00,-1,13,190.9448818897652,4.850597354838416,267.5713560182834,12.476467822998089,0.7158246787030185,2026-01-30 14:10:00+00:00,2026-01-30 14:25:00+00:00,2026-01-30 14:30:00+00:00,2026-01-30 15:25:00+00:00,-0.0160138915685895,-0.0039215686274509,continuation,0.7621969572619927,top_global
AAPL_20260105_143000,AAPL,2026-01-05 14:30:00+00:00,-1,8,106.49599475162086,5.604391853366255,1645.2766740250183,47.1355928634694,0.0706129805950527,2026-01-05 14:15:00+00:00,2026-01-05 14:30:00+00:00,2026-01-05 14:35:00+00:00,2026-01-05 15:30:00+00:00,-0.0105373805923356,0.0065865741241197,reversal,0.7577611108718505,top_global
AAPL_20241031_195500,AAPL,2024-10-31 19:55:00+00:00,-1,10,200.95521312066376,5.286977011153862,8.881420272942309,25.294528548006618,12.091753091791752,2024-10-31 19:40:00+00:00,2024-10-31 19:55:00+00:00,2024-10-31 20:00:00+00:00,2024-10-31 20:55:00+00:00,-0.0073985995507993,-0.0083854651936642,continuation,0.7569732009407641,top_global
AAPL_20251001_133000,AAPL,2025-10-01 13:30:00+00:00,1,7,119.61974857226387,5.273437973496967,1213.4453674121405,15.219214849601864,0.0485582589073224,2025-10-01 13:15:00+00:00,2025-10-01 13:30:00+00:00,2025-10-01 13:35:00+00:00,2025-10-01 14:30:00+00:00,0.0055566444531556,-0.00261814496087,unclear,0.7552850095359613,high_strength_unclear
AAPL_20251003_133000,AAPL,2025-10-03 13:30:00+00:00,1,5,154.99480200358963,4.38790467553078,2209.122585438336,39.95960712833109,0.0266165982328852,2025-10-03 13:15:00+00:00,2025-10-03 13:30:00+00:00,2025-10-03 13:35:00+00:00,2025-10-03 14:30:00+00:00,0.0113851244878664,0.0048494527324427,continuation,0.7541997448706068,top_global
AAPL_20260227_143000,AAPL,2026-02-27 14:30:00+00:00,-1,12,139.23227065712362,4.979361814065987,864.6125153374234,22.23268336006351,0.0370769771519381,2026-02-27 14:15:00+00:00,2026-02-27 14:30:00+00:00,2026-02-27 14:35:00+00:00,2026-02-27 15:30:00+00:00,-0.0115545447876164,-0.0043047463539541,continuation,0.751221436312705,top_global
AAPL_20250505_133500,AAPL,2025-05-05 13:35:00+00:00,-1,5,138.1912687107967,6.627280279871399,303.59033431491423,12.493237541658331,0.0599948307049568,2025-05-05 13:20:00+00:00,2025-05-05 13:35:00+00:00,2025-05-05 13:40:00+00:00,2025-05-05 14:35:00+00:00,-0.0031052839116718,-0.0179975278121136,continuation,0.7505211166422572,top_global
AAPL_20260306_142000,AAPL,2026-03-06 14:20:00+00:00,1,5,130.7182623696379,4.358593238388767,810.7999056158566,25.304387746089127,0.6424180556275635,2026-03-06 14:05:00+00:00,2026-03-06 14:20:00+00:00,2026-03-06 14:25:00+00:00,2026-03-06 15:20:00+00:00,0.0044864717773285,-0.0065949648231131,reversal,0.7492460008652195,top_global
AAPL_20260323_110500,AAPL,2026-03-23 11:05:00+00:00,1,8,268.0845901904472,5.183429700279095,31.716693163751987,18.57501643594778,1.8684886751628025,2026-03-23 10:50:00+00:00,2026-03-23 11:05:00+00:00,2026-03-23 11:10:00+00:00,2026-03-23 12:05:00+00:00,0.016243080528506,-0.0002385591030177,unclear,0.7490745480643981,high_strength_unclear
AAPL_20241217_143500,AAPL,2024-12-17 14:35:00+00:00,1,4,103.9251738748037,6.516554977602328,723.1372430471584,25.56655149721893,0.0464162310172227,2024-12-17 14:20:00+00:00,2024-12-17 14:35:00+00:00,2024-12-17 14:40:00+00:00,2024-12-17 15:35:00+00:00,0.0038733378588826,0.0029832935560858,unclear,0.747037898118246,high_strength_unclear
AAPL_20250924_133000,AAPL,2025-09-24 13:30:00+00:00,-1,4,98.10902761294926,5.96659893123703,852.240156517486,20.4227450504219,0.0254109584010294,2025-09-24 13:15:00+00:00,2025-09-24 13:30:00+00:00,2025-09-24 13:35:00+00:00,2025-09-24 14:30:00+00:00,-0.0059824368825467,-0.0061683112867475,continuation,0.7416107587089071,top_global
AAPL_20260129_213000,AAPL,2026-01-29 21:30:00+00:00,1,11,205.7485123099023,5.102043621231992,6.589586020763222,21.96155114090217,20.0685603527616,2026-01-29 21:15:00+00:00,2026-01-29 21:30:00+00:00,2026-01-29 21:35:00+00:00,2026-01-29 22:30:00+00:00,0.0205748512309904,-0.0086509146341462,reversal,0.7402174764399865,top_global
AAPL_20240708_133500,AAPL,2024-07-08 13:35:00+00:00,-1,4,132.2136859031575,5.656875755629226,517.9848939672703,33.13476406583963,0.0841196986400933,2024-07-08 13:20:00+00:00,2024-07-08 13:35:00+00:00,2024-07-08 13:40:00+00:00,2024-07-08 14:35:00+00:00,-0.0124846140320028,0.0046296296296297,reversal,0.7389677596240702,top_global
AAPL_20251103_143000,AAPL,2025-11-03 14:30:00+00:00,-1,5,111.21287452571238,6.101493885911081,582.3020452390627,10.083002769721856,0.0454889737094954,2025-11-03 14:15:00+00:00,2025-11-03 14:30:00+00:00,2025-11-03 14:35:00+00:00,2025-11-03 15:30:00+00:00,-0.0040319597543833,-0.003936861652739,continuation,0.7371267116967877,top_global
AMD_20251006_105000,AMD,2025-10-06 10:50:00+00:00,1,21,2365.765765765761,6.275153462395513,1225.5074960841353,405.83225269814426,1.5134737539540128,2025-10-06 10:35:00+00:00,2025-10-06 10:50:00+00:00,2025-10-06 10:55:00+00:00,2025-10-06 11:50:00+00:00,0.1838942307692308,0.0458375634517767,continuation,1.0,min_quota
AMD_20240702_132500,AMD,2024-07-02 13:25:00+00:00,1,9,264.01794296699865,6.397840596879041,1028.0234267340377,37.98964917576359,1.0776682954327357,2024-07-02 13:10:00+00:00,2024-07-02 13:25:00+00:00,2024-07-02 13:30:00+00:00,2024-07-02 14:25:00+00:00,0.0065384615384616,0.0021576869188637,unclear,0.9511519375482251,high_strength_unclear
